1900005000185	JABON LIQ. ANTIBAC ESPUMA MANZANA BOL 1000ML PANAM	14011900	MLT	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000186	JABON LIQ. ANTIBAC ESPUMA MANZANA BOL 800ML PANAMA	14011910	MLT	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000190	GEL ANTISEPTICO MANOS ALCOHOL 60% GL3.785PANAMA	12211110	GL	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000191	GEL ANTISEPTICO MANOS ALCOHOL 60% LITRO PANAMA	12211610	LTR	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000195	GEL ANTISEPTICO MANOS ALCOHOL 60% FC 120 CCPANAMA	12211210	UN	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000196	GEL ANTISEPTICO MANOS ALCOHOL 60% FC 60 CCPANAMA	12211220	UN	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000200	GEL ANTISEPT MANOS ALCOHOL 60% BOLSA 800CC PANAMA	22337-06	BOL	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000201	GEL ANTISEPT MANOS ALCOHOL 60% BOLSA 1000CC PANAMA	22365-06	BOL	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000220	PROEXIDIN JABON QUIR 4% ESPUMA SENSOR BOLSA 1000ML	12111313E	BOL	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000222	PROEXIDIN JABON QUIR 4% ESPUMA SENSOR BOLSA 800ML	12111311E	BOL	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000225	PROEXIDIN JABON QUIR 4% ESPUMA MANUAL BOLSA 800ML	12111310E	BOL	EXPORTACION	PRODUCTOS DE EXPORTACION	1
1900005000230	PROEXIDIN JABON QUIRURGICO 4% FRASCO 60 ML	12111312E	UN	EXPORTACION	PRODUCTOS DE EXPORTACION	1
2000005000140	APOSITO SAFEDRESSING CHG 10 X 10	A-TL10	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000145	APOSITO SAFEDRESSING CHG 15 X 20	A-TL15	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000150	APOSITO SAFEDRESSING CHG 5 X 5	A-TL5	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000155	APOSITO SAFEDRESSING FOAM 10 X 10	A-SP1010	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000160	APOSITO SAFEDRESSING FOAM GENTLE 10 X 10	A-EG10	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000165	APOSITO SAFEDRESSING FOAM SACRUM	A-SP22	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000170	APOSITO SAFEDRESSING FOAM SILVER C 10 X 10	A-SPC10	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000175	APOSITO SAFEDRESSING FOAM SILVER C 15 X 15	A-SPC15	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000180	APOSITO SAFEDRESSING GENTLE 15 X 15	A-EG15	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000185	APOSITO SAFEDRESSING INCISE 15 X 28	A-IN1528	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000190	APOSITO SAFEDRESSING INCISE 28 X 45	A-IN2845	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000195	APOSITO SAFEDRESSING INCISE 30 X 28	A-IN3028	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000200	APOSITO SAFEDRESSING INCISE 55 X 45	A-IN4555	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000205	APOSITO SAFEDRESSING INCISE LODINE 30 X 28	A-IY3028	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000210	APOSITO SAFEDRESSING INCISE LODINE 45 X 55	A-IY4555	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000215	APOSITO SAFEDRESSING IV 10 X 12	A-IVFS1012	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000220	APOSITO SAFEDRESSING IV 6 X 7	A-IVFS67	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000225	APOSITO SAFEDRESSING IV 7 X 9	A-IVFS79	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000230	APOSITO SAFEDRESSING IV 8.5 X 11.5	A-IVFS8511	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000235	APOSITO SAFEDRESSING SURGICAL NONSTICK 10 X 8	A-E810	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000240	APOSITO SAFEDRESSING SURGICAL NONSTICK 15 X 8	A-E815	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000245	APOSITO SAFEDRESSING SURGICAL NONSTICK 20 X 10	A-E1020	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000250	APOSITO SAFEDRESSING SURGICAL NONSTICK 25 X 10	A-E1025	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000255	APOSITO SAFEDRESSING SURGICAL NONSTICK 30 X 10	A-E1030	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000260	APOSITO SAFEDRESSING SURGICAL PU 10 X 25	A-PPU1025	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000265	APOSITO SAFEDRESSING SURGICAL PU 7 X 6	A-PPU76	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000270	APOSITO SAFEDRESSING SURGICAL PU 8.25 X 10	A-PPU8210	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000275	APOSITO SAFEDRESSING SURGICAL PU 8.25 X 15	A-PPU8215	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000280	APOSITO SAFEDRESSING SURGICAL SILVER 10 X 25	A-1025SSS	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000285	APOSITO SAFEDRRESSING CHG 15 X 1 M	A-TLR1	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000290	KIT DE APOSITO ESPUMA HIDROFOBICA BLANCA MEDIUM	84635400611	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000295	KIT DE APOSITO ESPUMA HIDROFOBICA BLANCA SMALL	84635400609	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000300	KIT DE APOSITO ESPUMA HIDROFOBICA LARGE	0585	KIT	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000305	KIT DE APOSITO ESPUMA HIDROFOBICA LARGE ADVANCED	84635400733	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000310	KIT DE APOSITO ESPUMA HIDROFOBICA LARGE+AP-PARAFIN	0585TLR1	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000315	KIT DE APOSITO ESPUMA HIDROFOBICA MEDIUM	0584	KIT	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000320	KIT DE APOSITO ESPUMA HIDROFOBICA MEDIUM ADVANCED	84635400732	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000325	KIT DE APOSITO ESPUMA HIDROFOBICA SMALL	0583	KIT	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000330	KIT DE APOSITO ESPUMA HIDROFOBICA SMALL ADVANCED	84635400731	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000335	SAFEDRESSING CHG 10 X 10 CJ X 10	TL10	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000340	SAFEDRESSING CHG 15 X 20 CJ X 10	TL15	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000345	SAFEDRESSING CHG 15CM X 1M TULL PLUS 1015	TLR1	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000350	SAFEDRESSING CHG 5 X 5 CJ X 50	TL5	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000355	SAFEDRESSING FOAM 10 X 10 CJ X 10	SP1010	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000360	SAFEDRESSING FOAM 15 X 15 CJ X 10	SP1515	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000365	SAFEDRESSING FOAM CODO Y TALON CJ X 10	SP1213	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000370	SAFEDRESSING FOAM GENTLE 10 X 10 CJ X 10	EG10	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000375	SAFEDRESSING FOAM GENTLE 15 X 15 CJ X 10	EG15	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000380	SAFEDRESSING FOAM SACRUM CJ X 10	SP22	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000385	SAFEDRESSING FOAM SILVER C 10 X 10 CJ X 5	SPC10	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000390	SAFEDRESSING FOAM SILVER C 15 X 15 CJ X 5	SPC15	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000395	SAFEDRESSING INCISE 15 X 28 CJ 10	IN1528	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000400	SAFEDRESSING INCISE 28 X 45 CJ 10	IN2845	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000405	SAFEDRESSING INCISE 30 X 28 CJ 10	IN3028	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000410	SAFEDRESSING INCISE 55 X 45 CJ 10	IN4555	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000415	SAFEDRESSING INCISE IODINE 45 X 55 CJ 10	IY4555	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000420	SAFEDRESSING INCISE LODINE 30 X 28 CJ X 10	IY3028	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000425	SAFEDRESSING IV 10 X 12 CJ X 50	IVFS1012	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000430	SAFEDRESSING IV 6 X 7 CJ X 100	IVFS67	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000435	SAFEDRESSING IV 7 X 9 CJ X 100	IVFS79	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000440	SAFEDRESSING IV 8.5 X 11.5 CJ X 50	IVFS8511	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000445	SAFEDRESSING SURG PU 8.25 X 10	PPU8210-U	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000450	SAFEDRESSING SURGICAL NONSTICK 10 X 8 CJ X 20	E810	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000455	SAFEDRESSING SURGICAL NONSTICK 15 X 8 CJ X 20	E815	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000460	SAFEDRESSING SURGICAL NONSTICK 20 X 10 CJ X 20	E1020	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000465	SAFEDRESSING SURGICAL NONSTICK 25 X 10 CJ X 20	E1025	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000470	SAFEDRESSING SURGICAL NONSTICK 30 X 10 CJ X 20	E1030	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000475	SAFEDRESSING SURGICAL PU 10 X 25 CJ X 20	PPU1025	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000480	SAFEDRESSING SURGICAL PU 7 X 6 CJ X 20	PPU76	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000485	SAFEDRESSING SURGICAL PU 8.25 X 10 CJ X 20	PPU8210	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000490	SAFEDRESSING SURGICAL PU 8.25 X 15 CJ X 20	PPU8215	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000495	SAFEDRESSING SURGICAL SILVER 10 X 20 CJ X 20	1020	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000500	SAFEDRESSING SURGICAL SILVER 10 X 25 CJ X 20	1025SSS	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000505	CAVIDAGEL 15 GM	CAV15	UN	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000506	APOSITO TRANSP IV 7X9 CX50 DIS LEUKOMED	7239005		IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000005000510	APOSITO SAFEDRESSING FOAM 15 X 15	A-SP1515	CJ	IMPORTADOS DISPOSITIVOS MEDICO	APOSITOS	1
2000015000005	VENDA ADHESIVA PHARMAFIX 10X10M RL	FIX1010	RL	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000010	VENDA ADHESIVA PHARMAFIX 15X10M ROLLO	FIX1510	RL	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000015	VENDA ALTA COMPRESION ELASTOMEDIC 10CM X 5M(ESTIRA	13304	UN	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000020	VENDA ALTA COMPRESION ELASTOMEDIC 5CM X 5M(ESTIRA	13301	UN	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000025	VENDA ALTA COMPRESION ELASTOMEDIC 7.5CMX5M(ESTIRAD	13303	UN	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000030	VENDA DE MALLA TUBULAR CAL 1X2M (ESTIRADA)	13701	UN	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000035	VENDA FHARMAFIX 5.5X10 M ROLLO	FIX5010	RL	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000040	VENDA PHARMAFIX TRANSPARENTE PU 10X10 M CJX1ROLLO	FPU1010	RL	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000045	VENDA PHARMAFIX TRANSPARENTE PU 15X10 M CX1 ROLLO	FPU1510	RL	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000050	VENDA PHARMAFIX TRANSPARENTE PU 5.5X10M ROLLO	FPU5010	RL	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000055	VENDA VENA CON OXIDO DE ZINC 10.2X9.1M	10759	UN	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000060	VENDA VENA CON OXIDO DE ZINC 7.6X9.1M	10758	UN	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000065	VENDA VENA CON OXIDO ZINC+CALAMINA 10.2 CM X 9.1M	10761	UN	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000015000070	VENDA VENA OXIDO DE ZIC + CALAMINA 7.6CM X9.1M	10760	UN	IMPORTADOS DISPOSITIVOS MEDICO	VENDAS	1
2000020000005	KIT DE TRACCION CUTANEA CURE AID ADULTO	1134	UN	IMPORTADOS DISPOSITIVOS MEDICO	TRACCION CUTANEA	1
2000020000010	KIT DE TRACCION CUTANEA CURE AID NIÑO	1135	UN	IMPORTADOS DISPOSITIVOS MEDICO	TRACCION CUTANEA	1
2000025000030	MALLA SURGIMESH 1 30X30CM	53030P	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000035	MALLA SURGIMESH 1 6X11CM	59611P	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000040	MALLA SURGIMESH 15X15CM	41515P	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000045	MALLA SURGIMESH M SLING MASCULINA 42X1.5X3CM	HO02G	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000050	MALLA SURGIMESH PROLAPSE VAGINAL 5X10CM	V510P-2R	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000055	MALLA SURGIMESH PROLAPSE VAGINAL 5X7CM	V511P-4C	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000060	MALLA SURGIMESH WN 15X18CM	T1518-8	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000065	MALLA SURGIMESH WN 30X30CM	T3030	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000070	MALLA SURGIMESH X D WN 11X15 CM	3D1115-8	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000075	MALLA SURGIMESH XB 30X30X20 CM	TINTRAE3030	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000080	MALLA TUBULAR CALIBRE 2X2M (ESTIRADA)	13702	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000085	MALLA TUBULAR CALIBRE 3 X20M (ESTIRADA)	13711	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000090	MALLA TUBULAR CALIBRE 3X2M (ESTIRADA)	13703	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000095	MALLA TUBULAR CALIBRE 4 X 2M (ESTIRADA)	13704	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000100	MALLA TUBULAR CALIBRE 4 X20M	13712	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000105	MALLA TUBULAR CALIBRE 5 C2M (ESTIRADA)	13705	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000110	MALLA TUBULAR CALIBRE 5X20M(ESTIRADA)	13713	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000115	MALLA TUBULAR CALIBRE 6 X 20M (ESTIRADA)	13714	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000025000120	MALLA TUBULAR CALIBRE 6 X 2M (ESTIRADA)	13706	UN	IMPORTADOS DISPOSITIVOS MEDICO	MALLA TUBULAR	1
2000030000005	EMBARAZO ATM1523HG NEGRO T-L P/CERRADO	VL245BL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000010	EMBARAZO ATM1523HG NEGRO T-M P/CERRADO	VL244BL	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000015	EMBARAZO ATM1523HG NEGRO T-S P/CERRADO	VL243BL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000020	EMBARAZO ATM1523HG NEGRO T-XL P/CERRADO	VL246BL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000025	EMBARAZO ATM1523HG NEGRO T-XXL P/CERRADO	VL247BL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000030	EMBARAZO ATM1523HG SAHARA T-L P/ABIERTO	VLA245SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000035	EMBARAZO ATM1523HG SAHARA T-M P/ABIERTO	VLA244SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000040	EMBARAZO ATM1523HG SAHARA T-S P/ABIERTO	VLA243SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000045	EMBARAZO ATM1523HG SAHARA T-XL P/ABIERTO	VLA246SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000050	EMBARAZO ATM1523HG SAHARA T-XXL P/ABIERTO	VLA247SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000055	MANGA BRAZO BH3040 COTTON BEIGE T-L CORTA	BR72503	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000060	MANGA BRAZO BH3040 COTTON BEIGE T-L LARGA	BR72511	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000065	MANGA BRAZO BH3040 COTTON BEIGE T-M CORTA	BR72502	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000070	MANGA BRAZO BH3040 COTTON BEIGE T-M LARGA	BR72510	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000075	MANGA BRAZO BH3040 COTTON BEIGE T-S CORTA	BR72501	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000080	MANGA BRAZO BH3040 COTTON BEIGE T-S LARGA	BR72509	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000085	MANGA BRAZO ZH3040 COTTON BEIGE T-L CORTA	BR72519	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000090	MANGA BRAZO ZH3040 COTTON BEIGE T-L LARGA	BR72527	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000095	MANGA BRAZO ZH3040 COTTON BEIGE T-M CORTA	BR72518	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000100	MANGA BRAZO ZH3040 COTTON BEIGE T-M LARGA	BR72526	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000105	MANGA BRAZO ZH3040 COTTON BEIGE T-S CORTA	BR72517	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000110	MANGA BRAZO ZH3040 COTTON BEIGE T-S LARGA	BR72525	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000115	MUSLO SILICON AGH1523 NEGRO T-M P/CERRADO	VL224BL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000120	MUSLO SILICON AGH1523 NEGRO T-S P/CERRADO	VL223BL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000125	MUSLO SILICON AGH1523 NEGRO XL P/CERRAD0	VL226BL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000130	MUSLO SILICON AGH1523 OLINDA T/L P/CERRADO	VL225OL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000135	MUSLO SILICON AGH1523 OLINDA XL P/CERRADO	VL226OL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000140	MUSLO SILICON AGH1523 SAHARA T-S P/ABIERTO	VLA223SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000145	MUSLO SILICON AGH1523 SAHARA XL P/ABIERTO	VLA226SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000150	MUSLO SILICON AGH1523 T/L P/CERRADO	VL225SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000155	MUSLO SILICON AGH1523 T/S SAHARA P/CERRADO	VL223SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000160	MUSLO SILICON AGH1523 XL P/CERRADO	VL226SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000165	MUSLO SILICON AGH1523OLINDA T/M P/CERRADO	VL224OL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000170	MUSLO SILICON AGH1523T/M SAHARA P/CERRADO	VL224SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000175	MUSLO SILICON AGH6000-2030 BEIGE T-L P/CERR	BR6201224	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000180	MUSLO SILICON AGH6000-2030 BEIGE T-M P/CERR	BR6201223	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000185	MUSLO SILICON AGH6000-2030 BEIGE T-S P/CERRADO	BR6201222	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000190	MUSLO SILICON AGH6000-2030 BEIGE T-XL P/CERR	BR6201225	UN	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000195	MUSLO SILICON AGH6000-2030 BRONC T-XL P/CERR	BR6202225	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000200	MUSLO SILICON AGH6000-2030 BRONCE T-L P/CERR	BR6202224	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000205	MUSLO SILICON AGH6000-2030 BRONCE T-M P/CERR	BR6202223	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000210	MUSLO SILICON AGH6000-2030 BRONCE T-S P/CERR	BR6202222	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000215	MUSLO SILICONA AGH 1523OLINDA T/ S P/CERRADO	VL223OL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000220	PANTIMEDIA AT1523HG NEGRO T-L PIE CERRADO	VL235BL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000225	PANTIMEDIA AT1523HG NEGRO T-S PIE CERRADO	VL233BL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000230	PANTIMEDIA AT1523HG NEGRO T-XXL PIE CERRADO	VL237BL	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000235	PANTIMEDIA AT1523HG SAHARA T-L P/ABIERTO	VLA235SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000240	PANTIMEDIA AT1523HG SAHARA T-M P/ABIERTO	VLA234SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000245	PANTIMEDIA AT1523HG SAHARA T-S P/ABIERTO	VLA233SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000250	PANTIMEDIA AT1523HG SAHARA T-XL P/ABIERTO	VLA236SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000255	PANTIMEDIA AT1523HG SAHARA T-XXL P/ABIERTO	VLA237SA	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000260	PANTIMEDIA AT6000-2030 BEIGE T-L PIE CERRADO	BR6201324	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000265	PANTIMEDIA AT6000-2030 BEIGE T-M PIE CERRADO	BR6201323	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
2000030000270	PANTIMEDIA AT6000-2030 BEIGE T-S PIE CERRADO	BR6201322	PAR	IMPORTADOS DISPOSITIVOS MEDICO	MEDIAS	1
